DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.22-22.39.32, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.612825ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_107, GetCachedData, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_105, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=38.737209ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_75, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CEF903B34B7503FA87BEDA8535598962_0__0C227DAEB4A83C5802D1AEB4EB479AD3026D87DF, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=0.461865ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_76, CachedDataProbablyExists, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_75, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.127867ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_77, GetCachedData, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_75, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.214681ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_78, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CEF903B34B7503FA87BEDA8535598962_0__D3F4F335B58E0BE8B9710004E639AEF6DEBDDAA3, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.266001ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_79, CachedDataProbablyExists, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_78, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.079118ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_80, GetCachedData, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_78, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.142410ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_81, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CEF903B34B7503FA87BEDA8535598962_0__8775FF51AABD4BB472493BB7A4C173A7610B3B50, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.242479ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_82, CachedDataProbablyExists, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_81, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.077408ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_83, GetCachedData, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_81, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.133000ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_84, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_6C7F1D4D48D2AD7A6CD62983CC5B1AB0_0__D67CC88B2AADA03FCEDE1C9CF0A7FBC529A7AA51, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=4119 bytes, Retrieved=true, Duration=0.279684ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_85, CachedDataProbablyExists, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_84, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.085533ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_86, GetCachedData, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_84, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.168495ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_87, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_6C7F1D4D48D2AD7A6CD62983CC5B1AB0_0__2EB1A0BB0E3D514F7580A20A53E6AE1474E8AD7E, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=41.082886ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_88, CachedDataProbablyExists, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_87, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.133000ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_89, GetCachedData, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_87, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=40.739475ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_108, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_F074C7D747ED7455908849915966865C_0__70BF26B6AA8A3ADE9A67DEF479EC6E455CB93A29, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.444334ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_109, CachedDataProbablyExists, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_108, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.152670ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_110, GetCachedData, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_108, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.223663ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_111, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_F074C7D747ED7455908849915966865C_0__0D734CC6F3AE01949E3831CFC3AE13CED228BDD1, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.346828ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_112, CachedDataProbablyExists, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_111, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.112902ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_113, GetCachedData, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_111, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.196289ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_114, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_2724560E47458761F57BF69C5CDB15C3_0__402BC62FD4DF10145E05DA9EAED1BC78BFB94594, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=3250 bytes, Retrieved=true, Duration=0.327583ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_115, CachedDataProbablyExists, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_114, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.104778ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_116, GetCachedData, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_114, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.185173ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_117, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_64DBC09A426B5D0FD7BFC1AB2BE2E__9EBBF74E74688DA53AD33C65CC4AB41C021CF998, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=4474 bytes, Retrieved=true, Duration=0.336133ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_118, CachedDataProbablyExists, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_117, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.105202ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_119, GetCachedData, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_117, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.192016ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_120, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_64DBC09A426B5D0FD7BFC1AB2BE2E__A05C1DB7CC455F3DEF145406D63BBE93E118ACF6, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=524552 bytes, Retrieved=true, Duration=34.423050ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_121, CachedDataProbablyExists, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_120, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.130437ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_122, GetCachedData, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_120, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=33.882500ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_90, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_6C7F1D4D48D2AD7A6CD62983CC5B1AB0_0__D50B9E1EF7769F3DABB5D22436ED33612BA4EC11, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.982743ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_91, CachedDataProbablyExists, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_90, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.301924ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_92, GetCachedData, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_90, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.534564ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_93, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_6C7F1D4D48D2AD7A6CD62983CC5B1AB0_0__56A11864E4EE145B74AC5764910B3E312F4A7787, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.482820ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_108, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_829EF4D74EDD59EF7EC416A4C33EECB9_0__AFE9585D0CD374832D857C72CE92794858C41B7F, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.443049ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_94, CachedDataProbablyExists, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_93, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.225376ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_109, CachedDataProbablyExists, Parent=DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_108, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.201423ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_110, GetCachedData, Parent=DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_108, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.185177ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_95, GetCachedData, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_93, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.207409ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_111, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_829EF4D74EDD59EF7EC416A4C33EECB9_0__63465BA681D0EE2681AF58F9A27D4C7E6D48B01A, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.263862ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_112, CachedDataProbablyExists, Parent=DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_111, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.086386ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_96, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_720CB54F4EE787F59D1B5BB3C3932__AC0008F30C264628C56162E3B7F6D6573970FB13, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=4178 bytes, Retrieved=true, Duration=0.300214ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_97, CachedDataProbablyExists, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_96, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.093229ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_113, GetCachedData, Parent=DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_111, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.148397ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_98, GetCachedData, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_96, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.170205ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_114, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_631EB3064604438080B0D1828C457__640C0D401454862157B72A0F57711C8DEDD75327, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=4178 bytes, Retrieved=true, Duration=0.306200ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_115, CachedDataProbablyExists, Parent=DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_114, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.091519ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_99, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_720CB54F4EE787F59D1B5BB3C3932__C709AA475F4F903CA8F9B4ACC19C7A240FA80D94, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=207.707077ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_100, CachedDataProbablyExists, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_99, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.092801ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_116, GetCachedData, Parent=DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_114, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.177905ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_101, GetCachedData, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_99, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=207.482986ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_117, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_631EB3064604438080B0D1828C457__D72A18FEBF90EF28ABF3453C12C15A93C2DD42F1, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=213.255005ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_118, CachedDataProbablyExists, Parent=DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_117, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.121880ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_119, GetCachedData, Parent=DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_117, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=212.996277ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_123, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_64DBC09A426B5D0FD7BFC1AB2BE2E__7D025A703B93555660088F27F2C30C7711001FE6, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.478972ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_124, CachedDataProbablyExists, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_123, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.149678ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_125, GetCachedData, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_123, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.215538ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_126, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_64DBC09A426B5D0FD7BFC1AB2BE2E__74D2F3BC90D0966A64EACD630944934E26FD0F81, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.264715ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_127, CachedDataProbablyExists, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_126, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.076551ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_128, GetCachedData, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_126, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.135992ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_129, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_64DBC09A426B5D0FD7BFC1AB2BE2E__01F5F1E53D5AAD0B933B2CF27B260ACBA40EA87A, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.292085ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_130, CachedDataProbablyExists, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_129, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.077404ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_131, GetCachedData, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_129, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.134710ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_132, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7D0FF9094FF1D55C0A4BFFB2270A5__A605EDB07B4C8D25B9B71C85526D0B97D8D928C5, StartTime=2015.11.22-22.39.41, HierarchicalDDC, DataSize=4178 bytes, Retrieved=true, Duration=196.608200ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_133, CachedDataProbablyExists, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_132, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.077404ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_134, GetCachedData, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_132, StartTime=2015.11.22-22.39.41, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=196.498291ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
