DDCTransactionId8F8EF4A145150446AF0856A8F174E586_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.21-18.15.53, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.566643ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_75, CachedDataProbablyExists, Parent=DDCTransactionId31E494414FD272DDB2206A8594209940_74, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.122733ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_81, CachedDataProbablyExists, Parent=DDCTransactionIdD58A150049C5906E338CB4942C51973F_80, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.109479ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_68, GetCachedData, Parent=DDCTransactionId8A81A6E84AD980113F149DA5845F564F_66, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.458017ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_82, GetCachedData, Parent=DDCTransactionIdD58A150049C5906E338CB4942C51973F_80, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.439629ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_76, GetCachedData, Parent=DDCTransactionId31E494414FD272DDB2206A8594209940_74, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.190306ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_77, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CEF903B34B7503FA87BEDA8535598962_0__CFB0EE3DC3211436F32E89B913A611A4E83177E7, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=4410 bytes, Retrieved=true, Duration=0.327583ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_78, CachedDataProbablyExists, Parent=DDCTransactionId31E494414FD272DDB2206A8594209940_77, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.103492ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_79, GetCachedData, Parent=DDCTransactionId31E494414FD272DDB2206A8594209940_77, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.185601ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_69, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_01F09F964EA73501186DE3B76DE1A2A0_0__BB567A575D5C26887B44792567B97F2A3AB14ACF, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=4119 bytes, Retrieved=true, Duration=0.230506ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_70, CachedDataProbablyExists, Parent=DDCTransactionId8A81A6E84AD980113F149DA5845F564F_69, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.075694ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_83, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_829EF4D74EDD59EF7EC416A4C33EECB9_0__7E5E2964919EBC26B2954AECF9544B7133BF67DB, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=4119 bytes, Retrieved=true, Duration=0.235636ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_84, CachedDataProbablyExists, Parent=DDCTransactionIdD58A150049C5906E338CB4942C51973F_83, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.078261ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_71, GetCachedData, Parent=DDCTransactionId8A81A6E84AD980113F149DA5845F564F_69, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.129577ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_85, GetCachedData, Parent=DDCTransactionIdD58A150049C5906E338CB4942C51973F_83, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.132572ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_80, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CEF903B34B7503FA87BEDA8535598962_0__566C3585B63043690A8DBC2EC53B5615617BD06D, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=524547 bytes, Retrieved=true, Duration=1.126010ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_81, CachedDataProbablyExists, Parent=DDCTransactionId31E494414FD272DDB2206A8594209940_80, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.100072ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_72, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_01F09F964EA73501186DE3B76DE1A2A0_0__7E4F2450CAF9B58099D31819AA3298EDBA47A10A, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=0.392158ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_73, CachedDataProbablyExists, Parent=DDCTransactionId8A81A6E84AD980113F149DA5845F564F_72, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.077404ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_86, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_829EF4D74EDD59EF7EC416A4C33EECB9_0__D4099E936CA3F35D2DFAFD2ABD25F409677EADE3, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=0.571772ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_87, CachedDataProbablyExists, Parent=DDCTransactionIdD58A150049C5906E338CB4942C51973F_86, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.076551ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_82, GetCachedData, Parent=DDCTransactionId31E494414FD272DDB2206A8594209940_80, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.610262ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_74, GetCachedData, Parent=DDCTransactionId8A81A6E84AD980113F149DA5845F564F_72, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.205703ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_88, GetCachedData, Parent=DDCTransactionIdD58A150049C5906E338CB4942C51973F_86, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.387453ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_75, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_01F09F964EA73501186DE3B76DE1A2A0_0__92BF6728BB5EFD35A223FC68BC1D14682DA2B67E, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.258304ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_76, CachedDataProbablyExists, Parent=DDCTransactionId8A81A6E84AD980113F149DA5845F564F_75, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.073556ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_77, GetCachedData, Parent=DDCTransactionId8A81A6E84AD980113F149DA5845F564F_75, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.138987ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_89, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_829EF4D74EDD59EF7EC416A4C33EECB9_0__AFE9585D0CD374832D857C72CE92794858C41B7F, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.637632ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_90, CachedDataProbablyExists, Parent=DDCTransactionIdD58A150049C5906E338CB4942C51973F_89, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.083819ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_78, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_01F09F964EA73501186DE3B76DE1A2A0_0__9970CF5DB480AD75DAC17BC2E159B23281470D57, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.308767ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_79, CachedDataProbablyExists, Parent=DDCTransactionId8A81A6E84AD980113F149DA5845F564F_78, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.096221ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_91, GetCachedData, Parent=DDCTransactionIdD58A150049C5906E338CB4942C51973F_89, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.504632ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_80, GetCachedData, Parent=DDCTransactionId8A81A6E84AD980113F149DA5845F564F_78, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.175338ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_92, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_829EF4D74EDD59EF7EC416A4C33EECB9_0__63465BA681D0EE2681AF58F9A27D4C7E6D48B01A, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.334855ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_81, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_F074C7D747ED7455908849915966865C_0__7D9C5DFE8E70C5F09FDBBB1BE577DD9EF4CC0BFD, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=4119 bytes, Retrieved=true, Duration=0.383604ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_93, CachedDataProbablyExists, Parent=DDCTransactionIdD58A150049C5906E338CB4942C51973F_92, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.110764ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_82, CachedDataProbablyExists, Parent=DDCTransactionId8A81A6E84AD980113F149DA5845F564F_81, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.121456ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_94, GetCachedData, Parent=DDCTransactionIdD58A150049C5906E338CB4942C51973F_92, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.188168ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_83, GetCachedData, Parent=DDCTransactionId8A81A6E84AD980113F149DA5845F564F_81, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.222377ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_83, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CEF903B34B7503FA87BEDA8535598962_0__0C227DAEB4A83C5802D1AEB4EB479AD3026D87DF, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=0.481963ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_84, CachedDataProbablyExists, Parent=DDCTransactionId31E494414FD272DDB2206A8594209940_83, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.109050ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_85, GetCachedData, Parent=DDCTransactionId31E494414FD272DDB2206A8594209940_83, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.240769ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_95, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_6C7F1D4D48D2AD7A6CD62983CC5B1AB0_0__D67CC88B2AADA03FCEDE1C9CF0A7FBC529A7AA51, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=4119 bytes, Retrieved=true, Duration=0.313472ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_96, CachedDataProbablyExists, Parent=DDCTransactionIdD58A150049C5906E338CB4942C51973F_95, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.099216ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_84, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_F074C7D747ED7455908849915966865C_0__26CCA3298788F09F4F311A4ECFEBFCF7414033E3, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=0.469990ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_85, CachedDataProbablyExists, Parent=DDCTransactionId8A81A6E84AD980113F149DA5845F564F_84, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.100926ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_97, GetCachedData, Parent=DDCTransactionIdD58A150049C5906E338CB4942C51973F_95, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.181325ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_86, GetCachedData, Parent=DDCTransactionId8A81A6E84AD980113F149DA5845F564F_84, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.241198ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_98, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_6C7F1D4D48D2AD7A6CD62983CC5B1AB0_0__2EB1A0BB0E3D514F7580A20A53E6AE1474E8AD7E, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=0.550818ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_86, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CEF903B34B7503FA87BEDA8535598962_0__D3F4F335B58E0BE8B9710004E639AEF6DEBDDAA3, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.403702ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_99, CachedDataProbablyExists, Parent=DDCTransactionIdD58A150049C5906E338CB4942C51973F_98, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.115037ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_87, CachedDataProbablyExists, Parent=DDCTransactionId31E494414FD272DDB2206A8594209940_86, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.099644ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_88, GetCachedData, Parent=DDCTransactionId31E494414FD272DDB2206A8594209940_86, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.239912ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_100, GetCachedData, Parent=DDCTransactionIdD58A150049C5906E338CB4942C51973F_98, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.306625ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_87, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_F074C7D747ED7455908849915966865C_0__70BF26B6AA8A3ADE9A67DEF479EC6E455CB93A29, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.267282ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_88, CachedDataProbablyExists, Parent=DDCTransactionId8A81A6E84AD980113F149DA5845F564F_87, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.081256ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_89, GetCachedData, Parent=DDCTransactionId8A81A6E84AD980113F149DA5845F564F_87, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.134710ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_89, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CEF903B34B7503FA87BEDA8535598962_0__8775FF51AABD4BB472493BB7A4C173A7610B3B50, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.346400ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_90, CachedDataProbablyExists, Parent=DDCTransactionId31E494414FD272DDB2206A8594209940_89, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.122737ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_90, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_F074C7D747ED7455908849915966865C_0__0D734CC6F3AE01949E3831CFC3AE13CED228BDD1, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.265572ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_91, CachedDataProbablyExists, Parent=DDCTransactionId8A81A6E84AD980113F149DA5845F564F_90, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.077404ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_91, GetCachedData, Parent=DDCTransactionId31E494414FD272DDB2206A8594209940_89, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.180043ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_101, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_6C7F1D4D48D2AD7A6CD62983CC5B1AB0_0__D50B9E1EF7769F3DABB5D22436ED33612BA4EC11, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.357945ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_92, GetCachedData, Parent=DDCTransactionId8A81A6E84AD980113F149DA5845F564F_90, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.150535ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_102, CachedDataProbablyExists, Parent=DDCTransactionIdD58A150049C5906E338CB4942C51973F_101, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.112046ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_103, GetCachedData, Parent=DDCTransactionIdD58A150049C5906E338CB4942C51973F_101, StartTime=2015.11.21-18.16.00, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.187311ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
